어휘,품사,뜻풀이
기술집약형,품사 없음,한 단위 생산물을 산출하는 데 투입된 생산 요소 중에서 기술이 차지하는 비율이 다른 생산 요소에 비해 높은 산업의 유형.
기술집약형산업,품사 없음,여러 생산 요소 가운데 기술 면이 가장 중요한 산업. 기술 수준이 높고 기술 혁신의 속도도 빠른 기계 산업 따위가 있다.
기술착륙,품사 없음,승객이 내리거나 화물의 하역 따위를 하지 않고 급유나 기체 정비 따위의 기술적인 필요성 때문에 착륙을 하는 일.
기술참조모델,품사 없음,발전된 기업의 기술을 참고로 비교하여 대조해 봄으로써 자사의 기술을 발전시켜 나가는 모델.
기술창업,품사 없음,기술을 기반으로 하여 사업 따위를 처음으로 이루어 시작하는 것.
기술창업보육사업,품사 없음,국가에서 실시하고 있는 연구 사업의 하나. 신기술을 보유한 인력이 창업하는 것을 지원한다.
기술창업자,품사 없음,기술적 경험과 아이디어를 가지고 사업을 시작한 사람.
기술창업학교,품사 없음,교육생을 모집하여 기술 교육을 실시한 뒤 수료생에 대해 기술을 평가하고 창업 자금과 컨설팅을 알선하거나 연계하여 지원하는 학교.
기술처리,명사,농사를 짓는 과정에서 생긴 병해충이나 영양실조l 추위 따위와 같은 이상 현상에 대하여 기술적으로 대책을 세우고 풀어 나가는 일.
기술첩보,품사 없음,적군이 운용하는 탄약이나 보급품l 장비 따위의 연구 개발l 시험l 평가l 생산l 사용 따위와 같은 전반적인 정보나 형편을 몰래 알아내어 이루어지는 보고.
기술추종자,품사 없음,발전된 기술을 선호하여 그 뒤를 따라서 좇는 사람.
기술층,명사,기술 설비를 집중적으로 배치하기 위하여 계획한 층. 보통 수십 층으로 된 고층 건물들에 있다.
기술통계,품사 없음,자료를 조직하고 요약하는 한 방법으로l 실험자로부터 얻은 데이터를 자료의 특성들을 이해하기 쉽게 기술해 주는 수치로 표현하는 방법.
기술통계조사,품사 없음,중소기업의 기술 지원 정책을 효율적으로 수립하는 데 필요한 기초 자료를 확보하려고l 중소기업의 기술 개발과 관련한 여러 활동l 기술 경쟁력l 기술 수준 따위를 종합적으로 조사하는 일. 정부가 2003년부터 격년으로 시행하고 있다.
기술통계학,품사 없음,대량의 자료에서 그 내용을 특징짓는 각종 수치를 산출하여l 관찰 대상 집단의 상태를 기술하는 통계학.
기술통제분석반,품사 없음,수집된 신호 정보를 분석하여 에이에스아이시(ASIC)에 제공하고l 전자전반의 요구에 따라 전자전을 지시하는 일을 행함으로써 전자전을 지원하게 되는 핵심 부서.
기술트렌드,품사 없음,인간 생활에 유용하도록 사물을 개발ㆍ가공하는 데 기준이 되는 방향이나 경향성.
기술특례상장제도,품사 없음,현재는 수익성이 낮지만 뛰어난 기술력을 보유하여 성장 및 발전 가능성을 보이는 기업이 주식 시장에 진입하는 것을 돕는 제도. 전문 평가 기관의 평가 결과에 따라 자격이 주어지며l 상장 심사 기준을 완화해 주는 방식이다. 2005년에 처음 시행되었다.
기술특허,품사 없음,어떤 분야에서 개발한 기술의 특수성을 인정하여 받는 특허.
기술 팀,품사 없음,조직에서 기술적인 부분을 담당하는 목적으로 편성한 부서. 또는 그 부서에 소속된 사람.
기술파급효과,품사 없음,하나의 연구나 개발의 결과로 사회 전체가 기술 진보의 혜택을 누리는 현상.
기술편성,명사,출판물의 특성과 인쇄 기술상의 요구에 맞게 안을 짜는 일. 본문 글자나 사진l 삽화의 요구에 맞는 인쇄 방법l 책 표지의 모양과 책의 꾸밈새에 따르는 자재를 선택한다.
기술편집표,품사 없음,촬영할 화면 순서에 따라 필요한 인원과 물량을 밝힌 종합적인 기술 문건.
기술평가,품사 없음,물자l 장비 또는 체계 운용의 기술적 적합성을 판정하는 연구와 조사.
기술평가제도,품사 없음,실용신안 선등록 제도의 도입에 따라 물자l 장비 또는 체계 운용의 기술적 적합성을 판정하는 제도.
기술표장,품사 없음,상품의 성질을 기술하거나 설명하는 용어로 이루어진 표장. 상품의 산지l 품질l 형상l 가격l 생산 방법l 가공 방법l 사용 방법l 시기 따위를 표시한다.
기술표준규칙,품사 없음,미국 연방 항공국이 규정한 연방 항공상의 기술 표준 인증 체계. 항공기의 무선 설비 등 중요 장비의 재료l 부품l 가공 방법과 기기의 성능 및 품질 관리상의 요구 사항 따위를 표준화하였다.
기술표준원,품사 없음,국가 표준ㆍ인증 제도와 소비자 제품 안전 정책을 총괄하여 운영하고 국가 계량ㆍ측정 체계를 운용하며 무역 기술 장벽에 대응하는 산업 통상 자원부 산하 기관.
기술표준품,품사 없음,항공기 따위의 안전성 확보를 위한 주요한 비품. 설계 및 제작 기준을 공항 당국이 고시한다.
기술필드,품사 없음,범용 데이터베이스 관리 시스템에서 파일의 한 필드의 특별한 특성들을 지정하는 선택 요소 가운데 하나. 각 기술 필드는 반드시 길이가 지정되어야 한다.
기술하다,동사,대상이나 과정의 내용과 특징을 있는 그대로 열거하거나 기록하여 서술하다.
기술학,명사,진리나 법칙을 기록하여 서술하는 학문.
기술학교,품사 없음,초등학교 졸업자를 대상으로 직업 교육을 실시하는 학교.
기술학부,명사,고려 시대에l 국자감에 설치한 학과 가운데 율ㆍ서ㆍ산학을 통틀어 이르던 말.
기술학원,명사,초등학교를 마친 원아들을 받아들여 일반 교육을 실시하면서 한 가지 이상의 기술 기능을 습득시키던 2년제 학원.
기술학파,명사,19세기 후반의 과학자들을 이르는 말. 물리학의 본질이 경험적 사실을 기술하는 데에 있다고 보았다.
기술함수,품사 없음,다른 주파수를 무시하고 오로지 입력 신호와 출력 신호의 기본 주파수특성에만 기반을 둔 전달 함수.
기술행정병과,품사 없음,행정ㆍ보급 및 기술적인 지원 근무를 하는 병참l 의무l 헌병 따위의 병과.
기술혁명,품사 없음,새로운 기술을 도입함으로써 발생하는 경제상의 변혁. 제이 차 세계 대전 이후 원자력l 석유 화학l 전자 공학 따위에서 새로운 기술 개발이 가져온 경제의 장기적 상승이 대표적이다.
기술혁신,품사 없음,기술을 근본적으로 새롭게 하는 일.
기술혁신기술이전전략계획,품사 없음,유럽 공동체 전체에 국경이나 업종을 초월하여 기술 혁신과 이전을 활성화시키기 위하여 수립한 유럽 공동체의 2개년 계획.
기술혁신대전,품사 없음,기술을 혁신하여 산업 발전과 국가 경쟁력 강화에 이바지한 중소기업과 유공자를 포상하고 혁신 기술 및 제품을 전시하는 행사.
기술혁신성과물,품사 없음,산업 기술을 혁신할 경우l 그 결과로 도출되는 제품. 시제품l 연구 장비l 시설 따위와 같은 유형적 성과물과 기술 데이터l 연구 보고서l 지식 재산권 따위의 무형적 성과물이 있다.
기술혁신소그룹,품사 없음,기업의 기술 개발 관련 문제점과 해결 방안을 연구하기 위해 자발적으로 구성된 모임. 기업 임직원l 외부 전문가 등으로 구성된다.
기술혁신자원,품사 없음,산업 기술 혁신을 이루는 데 필요한 노동력이나 기술 따위. 곧 산업 기술 인력l 연구 장비l 연구 시설l 지식 재산권l 기술 정보l 산업 정보 따위를 말한다.
기술혁신주체,품사 없음,산업 기술 혁신을 주도하는 기업l 대학l 연구 기관 따위.
기술혁신형중소기업,품사 없음,기술 혁신 활동을 통하여 경쟁력을 확보하거나 장래에 성장할 가능성이 있어서 정부가 우대하여 지원하는 중소기업.
기술현실주의,품사 없음,기술을 사회 변동과 진보를 위한 하나의 강력한 추진력으로 보되l 대부분의 유토피아적 관점과는 달리 기술이 기본 인권과 가치관을 해치고 무너뜨릴 가능성과 더불어 그것이 지니는 위험성과 결정론적 경향도 함께 고려하는 사고나 행동 양식.
기술협력,품사 없음,기술에 의한 경제 협력. 주로 선진국의 정부나 민간 기업이 개발 도상국에 기술을 제공하는 것을 이른다.
기술협력생산,품사 없음,외국에서 개발되어 실용화되었거나 혹은 생산하고 있는 무기 체계를 외국의 원제작 업체으로부터 생산 권한을 양도받거나 기술을 지원받아 국내에서 생산하는 일.
기술협력연구개발,품사 없음,국내에서 특정 연구를 수행하는 주체가 부족한 기술을 외국의 연구 주체로부터 지원받아 연구 개발을 수행하는 일.
기술협의회,명사,주로 기관이나 기업소 안에서 기술을 개선하거나 기술을 더 발전시키기 위한 문제를 토의하는 협의회.
기술협정서,품사 없음,기술의 제휴나 교류 협력과 관련하여 이해관계를 비롯한 제반 사항에 대하여 당사자 사이에 결정한 내용을 적은 문서.
기술형,명사,수준이 높고 선구적인 과학 기술의 유형.
기술형사무통신프로토콜,품사 없음,사용자의 기능적ㆍ기술적 요구 사항을 충족시키기 위하여 산업체 공장과 사무실 환경에서의 분산 정보 효율화와 내용의 질적 향상을 지향하는 사무 자동화용 통신 규약.
기술형입찰,품사 없음,건설 공사에서 설계l 자재ㆍ노무의 조달l 시공 등 모든 공사를 한데 묶어 도급을 맡기는 입찰 방식.
기술호송작전,품사 없음,화학탄이나 생물학탄을 비행장이나 항만으로부터 지역별 탄약 보급소 및 투발 부대까지 또는 지역별 탄약 보급소로부터 투발 부대까지 안전하게 수송하는 작전. 기술 호송 전담 부대나 잠정적으로 편성된 기술 호송 조에 의해 수행된다.
기술화,명사,점점 기술에 관계가 있거나 기술에 의한 것으로 됨. 또는 그렇게 만듦.
기술화되다,동사,점점 기술에 관계가 있거나 기술에 의한 것으로 되다.
기술화하다,동사,점점 기술에 관계가 있거나 기술에 의한 것으로 되다. 또는 그렇게 만들다.
기술효율성,품사 없음,생산 비용이 가장 적게 드는l 기술의 수준과 정도.
기술훈련,품사 없음,조직의 특정 부문에서 요구되는 능력을 향상시켜 주는 훈련.
기숫잇,명사,궁중에서l 금침을 덮는 흰 보자기를 이르던 말.
기숭,명사,‘구유’의 방언
기슈,명사,귀 앞쪽으로 둥글게 말아 놓은 몇 가닥의 애교머리.
기스,명사,어떤 물건의 이지러지거나 깨어지거나 상한 자국.
기스기,명사,‘기슭’의 방언
