어휘,품사,뜻풀이
존좁다,형용사,성이 차거나 마음에 맞아 시원하다.
존주대의록,명사,조선 후기에 강릉의 의병장인 민용호가 의병 활동에 대하여 쓴 책. 상권은 을미사변 직후 의병을 일으켰을 때부터 1896년 2월까지의 일을l 하권은 1896년 3월부터 같은 해 11월 의병 해산 후 중국 망명 시기까지의 내용을 수록하고 있다.
존주록,명사,조선 후기에 강릉의 의병장인 민용호가 의병 활동에 대하여 쓴 책. 상권은 을미사변 직후 의병을 일으켰을 때부터 1896년 2월까지의 일을l 하권은 1896년 3월부터 같은 해 11월 의병 해산 후 중국 망명 시기까지의 내용을 수록하고 있다.
존주비민,명사,임금을 받들어 높이고 백성을 두둔하여 보호함.
존주비민하다,동사,임금을 받들어 높이고 백성을 두둔하여 보호하다.
존중,명사,높이어 귀중하게 대함.
존중감,명사,높여 귀중하게 대하는 마음.
존중되다,동사,높이어져 귀중하게 대하여지다.
존중시,명사,높이어 귀중하게 여김.
존중시되다,동사,높이어져 귀중하게 여겨지다.
존중시하다,동사,높이어 귀중하게 여기다.
존중심,명사,높이어 귀중하게 대하는 마음.
존중하다,동사,높이어 귀중하게 대하다.
존중히,부사,높고 귀하게.
존즈벡터,품사 없음,빛의 편광 상태를 나타내는 벡터. 오직 편광된 빛만 나타낼 수 있다. ⇒규범 표기는 미확정이다.
존즈행렬,품사 없음,입사광의 편광을 변환시키는 렌즈나 지연자 따위의 변환 행렬. 입사광의 <FL>존스 벡터</FL>에 곱하면 출사광의 <FL>존스 벡터</FL>를 구할 수 있다. ⇒규범 표기는 미확정이다.
존집,명사,아버지의 벗이 될 만한 나이의 웃어른을 높여 이르는 말.
존찰,명사,상대편의 편지를 높여 이르는 말.
존체,명사,다른 사람의 몸을 높여 이르는 말.
존총,명사,높은 사람이 베푸는 총애를 이르는 말.
존치,명사,제도나 설비 따위를 없애지 않고 그대로 둠.
존치구역,품사 없음,요건이 충족되지 않아 재개발이나 재정비가 보류된 지역.
존치되다,동사,제도나 설비 따위가 없어지지 아니하고 그대로 두어지다.
존치론,명사,제도나 설비 따위를 없애지 않고 그대로 두어야 한다는 견해나 주장.
존치론자,명사,존치론을 따르거나 주장하는 사람.
존치하다,동사,제도나 설비 따위를 없애지 아니하고 그대로 두다.
존칭,명사,남을 공경하는 뜻으로 높여 부름. 또는 그 칭호.
존칭어,명사,사람이나 사물을 높여서 이르는 말. ‘아버님’l ‘선생님’ 따위의 직접 높임말l ‘진지’l ‘따님’l ‘아드님’ 따위의 간접 높임말l ‘뵙다’l ‘여쭙다’l ‘드리다’ 따위의 객체 높임말이 있다.
존칭하다,동사,남을 공경하는 뜻으로 높여 부르다.
존 케이지에 대한 경의,품사 없음,1959년에 제작된 백남준의 작품. 두 대의 피아노 장치에 세 대의 테이프 콜라주를 구성하여 계란을 던져 깨뜨리거나 유리를 깨부수고 피아노를 전복하는 등 백남준 최초의 행위 예술이다. ⇒규범 표기는 미확정이다.
존 케인스,품사 없음,존 메이너드 케인스l 영국의 경제학자ㆍ언론인(1883~1946). 관리 통화 제도를 제창하였으며l 세계 대공황의 경험을 바탕으로 ≪고용ㆍ이자 및 화폐의 일반 이론≫을 써서 ‘케인스 혁명’으로 불릴 정도의 커다란 반향을 일으켰고l 케인스학파를 낳게 하였다. 저서에 ≪화폐론≫l ≪전비(戰費) 조달론≫ 따위가 있다.
존크랭코어워드,품사 없음,1975년에 세계적인 안무가이자 슈투트가르트 발레단의 예술 감독이었던 존크랭코를 기념하기 위하여 설립한 존 크랭코 협회가 수여하는 상.
존타클럽,품사 없음,여성 경영자와 전문직ㆍ관리직 여성들이 사회 지도층으로서 지역 사회에 공헌하기 위하여 봉사하는 국제적인 모임. 1919년에 미국에서 처음 생겨나 1930년대에 세계 각국으로 전파되기 시작하였다. 우리나라에서는 1966년에 설립하였다.
존택,명사,남의 집이나 집안을 높여 이르는 말.
존투,품사 없음,단계 한시 거리 계전 방식에서l 존 1 거리 계전기가 작동하지 않는 범위의 보호 구간과 이 계전기의 오부작동(誤不作動) 시 후비 보호가 되는 구간. 일반적으로 보호 구간의 150%까지이며 존 1 계전기와의 시간 협조를 위하여 약 20사이클의 지연 작동을 한다.
존특,명사,‘비로자나불’을 달리 이르는 말. 몸이 존대하고 특수하다는 뜻이다.
존파일,품사 없음,특정 인터넷 도메인 네임 공간의 한 부분을 설명하는 데이터가 포함된 파일.
존패닉,품사 없음,농구에서l 공격 팀이 수비 팀의 지역 방어를 쉽게 깨지 못하여 당황하거나 혼란에 빠진 상황.
존펀치,품사 없음,12열로 된 천공 카드의 위쪽 3열 가운데에서 1단에 천공되는 구멍.
존폐,명사,존속과 폐지를 아울러 이르는 말.
존포리,명사,전라남도 신안군 안좌면에 있는 이. 안좌도의 남쪽 지역과 부소도 등의 섬을 포함하고 있다. 마을 앞에 작은 포구가 있었던 것에서 지명이 유래하였다.
존필,명사,남의 글이나 글씨를 높여 이르는 말.
존필댐,품사 없음,토질의 재료에 따라 축조한 필 댐 중의 하나. 상류면에서 하류면까지 몇 개의 구간으로 쌓아 올리는 필댐이다. ⇒규범 표기는 미확정이다.
존하,대명사,듣는 이를 높여 이르는 이인칭 대명사.
존한,명사,상대편의 편지를 높여 이르는 말.
존함,명사,상대편의 편지를 높여 이르는 말.
존항,명사,높은 항렬. 부모의 항렬 이상에 해당하는 항렬을 이른다.
존현,명사,어질고 착한 사람을 받들어 공경함.
존현하다,동사,어질고 착한 사람을 받들어 공경하다.
존형,대명사,같은 또래 사이에서l 상대편을 높여 이르는 이인칭 대명사.
존형만다라,품사 없음,노랑l 하양l 빨강l 검정l 파랑의 오방색으로 여러 부처와 보살의 모습을 그린 만다라.
존형식,품사 없음,십진수를 이진수로 코드화한 양식. 하나의 십진수를 4비트의 존 비트와 4비트의 <FL>디지트 비트</FL>로 표현한다.
존혜음,명사,팔음(八音)의 하나. 덕망이 높아 듣는 자의 지혜를 밝게 하는 부처의 음성이다.
존호,명사,남을 높여 부르는 칭호.
존호도감,명사,왕이나 왕비에게 존호를 올리게 된 때에 두던 임시 관아.
존화,명사,중국에서l 재고를 이르는 말.
존화양이,명사,중국을 존중하고 오랑캐를 물리친다는 뜻으로l 조선의 국제 관계에 대한 기본 정책을 이르던 말. 건국 초기에는 배원친명(排元親明)l 17세기에는 존명배청(尊明排淸) 따위의 정책을 폈다.
존후,명사,남을 찾아가 위문하는 일. 또는 그런 사람.
존?다,동사,‘공경하다’의 옛말.
졸,품사 없음,‘졸되다’의 어근.
졸가,명사,보잘것없는 허술한 집이란 뜻으로l 자기 집을 겸손하게 이르는 말.
졸가리,명사,잎이 다 떨어진 나뭇가지.
졸가리나무,명사,졸가리로 된 땔나무.
졸가매다,동사,‘비끄러매다’의 방언
졸가시나무,명사,참나뭇과의 상록 교목. 높이는 15미터 정도이며l 잎은 어긋나고 넓은 타원형이다. 5월에 노란 단성화(單性花)가 피고 열매는 견과(堅果)로 9월에 익는다. 한국l 일본l 중국 등지에 분포한다.
졸각버섯,명사,자색돌버섯과의 버섯. 갓의 지름은 1~3cm이고 반구형인데 가운데는 오목해지며 둘레는 편평한 모양이 된다. 갓의 색깔은 엷은 붉은색이다. 자루는 위아래의 굵기가 같고 갓과 같은 색을 띤다. 여름부터 가을에 걸쳐 우리나라 각지에 분포한다.
졸갈,명사,‘종아리’의 방언
졸갈참나무,명사,참나뭇과의 낙엽 활엽 교목. 졸참나무와 갈참나무의 잡종이다. 높이는 20~25미터이며l 잎은 어긋나고 거꾸로 된 달걀 모양인데 톱니가 있다. 암수딴그루로 5월에 꽃이 핀다. 관상용으로 목재는 기구재나 차량재로l 열매는 식료품 공업 원료 또는 사료로l 잎은 누에 먹이로 쓴다. 산 중턱 아래에서 자라는데 평남 이남에 분포한다.
졸갑시럽다,형용사,‘조급스럽다’의 방언
졸갑시롭다,형용사,‘야단스럽다’의 방언
졸갑증,명사,‘조급증’의 방언
졸강,명사,내용이 충실하지 못하거나 형편없는 강의.
졸개,명사,남의 부하 노릇을 하면서 잔심부름을 하는 사람을 낮잡아 이르는 말.
졸개지,명사,‘졸개’의 방언
졸거,명사,죽어서 멀리 감.
졸거하다,동사,죽어서 멀리 가다.
졸겔공정,품사 없음,액체에서 출발하여 미립자를 포함한 졸을 거쳐 고체의 골격 틈새에 액체 따위가 포함된 겔을 통하여 유리나 세라믹 따위의 무기 재료를 만드는 방법.
졸겔법,품사 없음,액체에서 출발하여 미립자를 포함한 졸을 거쳐 고체의 골격 틈새에 액체 따위가 포함된 겔을 통하여 유리나 세라믹 따위의 무기 재료를 만드는 방법.
졸겔전환,품사 없음,세포 내부에서 일어나는 겔 원형질과 졸 원형질 사이의 상호 전환 현상.
졸겡이,명사,‘으름’의 방언
졸겡이질,명사,‘졸경’의 방언
졸겡잇줄,명사,‘멀꿀’의 방언
졸견,명사,보잘것없는 의견이나 견해.
졸경,명사,지독하게 받는 고문 또는 벌.
졸경군,명사,조선 시대에l 도둑ㆍ화재 따위를 경계하기 위하여 밤에 궁중과 장안 안팎을 순찰하던 군졸. 2경(更)에서 5경 사이에 통행을 금지하며l 궁성 안은 오위장과 부장이 군사 다섯 명씩 거느리고 순시하고l 궁성 밖은 훈련도감l 금위영l 어영청에서 군사를 내었다.
졸계,명사,솜씨가 서투르고 보잘것없는 계획과 방책.
졸고,명사,내용이 보잘것없는 원고.
졸고천백,명사,고려 시대의 문인인 최해의 문집(文集). 고려사와 고려 문학 연구에 귀중한 자료이며l 일본 존경각 문고(尊經閣文庫)에 소장한 고려판(高麗版)이 유일본이다. 2권.
졸곡,명사,삼우제를 지낸 뒤에 곡을 끝낸다는 뜻으로 지내는 제사. 사람이 죽은 지 석 달 만에 오는 첫 정일(丁日)이나 해일(亥日)을 택하여 지낸다.
졸곡제,명사,삼우제를 지낸 뒤에 곡을 끝낸다는 뜻으로 지내는 제사. 사람이 죽은 지 석 달 만에 오는 첫 정일(丁日)이나 해일(亥日)을 택하여 지낸다.
졸공,명사,솜씨가 서투른 기술자.
졸구다,동사,‘졸이다’의 방언
졸국,명사,‘졸곡’의 방언
졸궐,명사,궐증의 하나. 기(氣)가 갑자기 역상(逆上)하여 정신을 잃고 넘어져서 인사불성이 되고 손발이 싸늘해지는 병증이다.
졸규모,명사,보잘것없을 정도로 분량이나 규모가 작은 일을 속되게 이르는 말.
졸근박,명사,‘조롱박’의 방언
졸근졸근,부사,‘잘근잘근’의 방언
졸금,부사,눈물 따위의 액체가 조금 나오다가 그치는 모양.
졸금거리다,동사,눈물 따위의 액체가 조금씩 자꾸 나왔다 그쳤다 하다. 또는 그렇게 되게 하다.
졸금대다,동사,눈물 따위의 액체가 조금씩 자꾸 나왔다 그쳤다 하다. 또는 그렇게 되게 하다.
졸금졸금,부사,눈물 따위의 액체가 조금씩 자꾸 나왔다 그쳤다 하는 모양.
졸금졸금하다,동사,눈물 따위의 액체가 자꾸 조금씩 나왔다 그쳤다 하다. 또는 그렇게 되게 하다.
졸금하다,동사,눈물 따위의 액체가 조금 나오다가 그치다. 또는 그렇게 되게 하다.
졸긋졸긋하다,형용사,‘졸깃졸깃하다’의 방언<DR /> 제주 지역에서는 ‘?긋?긋?다’로도 적는다.
졸기,명사,말이나 글 또는 일이나 행동에서 앞뒤가 들어맞고 체계가 서는 갈피. ⇒규범 표기는 ‘조리’이다.
졸깃,품사 없음,‘졸깃하다’의 어근.
졸깃졸깃,부사,씹히는 맛이 매우 차지고 질긴 듯한 느낌.
졸깃졸깃하다,형용사,씹히는 맛이 매우 차지고 질긴 듯하다.
졸깃하다,형용사,씹히는 맛이 조금 차지고 질긴 듯한 느낌이 있다.
